flight_id,date,day_of_week,carrier,flight_number,tail_number,origin,origin_lat,origin_lon,dest,sched_dep_local,dep_hour,scheduled_arr_local,distance_km,temp_c,wind_speed_kmh,wind_gust_kmh,precip_mm,snowfall_cm,cloud_cover_pct,weather_code,dep_delay_min,arr_delay_min,delayed_15,cancelled,delay_cause,late_aircraft_delay_min,weather_delay_min,inbound_delay,sched_dep_datetime,prev_sched_arr,prev_date,turnaround_minutes,tight_turnaround,delay_probability,risk,reason_type,reason_text,recommended_action
2015-01-09_UA761,2015-01-09,5,UA,761,N522UA,ORD,41.9796,-87.90446,SFO,07:01,7,09:45,2971,-15.8,17.9,39.6,0.0,0.0,73,2,1.0,2.0,0.0,0,none,,,295.0,2015-01-09 07:01:00,18:46,2015-01-08,941.0,0,0.3732174605525739,GREEN,cascade,Inbound aircraft 295 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_UA685,2015-01-11,7,UA,685,N522UA,ORD,41.9796,-87.90446,SFO,18:03,18,20:44,2971,-1.8,8.4,17.3,0.0,0.07,100,71,28.0,10.0,1.0,0,none,,,2.0,2015-01-11 18:03:00,09:45,2015-01-09,3542.0,0,0.7217289277808174,RED,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-06_DL2183,2015-01-06,2,DL,2183,N522US,ORD,41.9796,-87.90446,ATL,10:15,10,13:14,975,-16.6,12.7,24.5,0.0,0.0,12,0,42.0,33.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-06 10:15:00,,,120.0,0,0.6632532896379714,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_VX205,2015-01-05,1,VX,205,N522VA,ORD,41.9796,-87.90446,SFO,14:30,14,17:15,2971,-15.9,17.3,34.2,0.0,0.0,100,3,-3.0,-15.0,0.0,0,none,,,0.0,2015-01-05 14:30:00,,,120.0,0,0.6284243677012714,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-09_AS677,2015-01-09,5,AS,677,N523AS,DEN,39.85841,-104.667,SEA,12:00,12,13:54,1648,-8.9,1.1,9.0,0.0,0.0,79,2,9.0,-2.0,0.0,0,none,,,0.0,2015-01-09 12:00:00,,,120.0,0,0.2725738363940093,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-07_NK295,2015-01-07,3,NK,295,N523NK,ORD,41.9796,-87.90446,IAH,20:20,20,23:07,1489,-20.9,14.2,28.4,0.0,0.0,7,0,-1.0,-21.0,0.0,0,none,,,0.0,2015-01-07 20:20:00,,,120.0,0,0.5825080002740394,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-05_DL977,2015-01-05,1,DL,977,N523US,ORD,41.9796,-87.90446,ATL,06:00,6,09:11,975,-19.1,11.5,25.9,0.0,0.0,5,0,2.0,12.0,0.0,0,none,,,0.0,2015-01-05 06:00:00,,,120.0,0,0.5302858956878036,AMBER,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-05_MQ3356,2015-01-05,1,MQ,3356,N524MQ,ORD,41.9796,-87.90446,MEM,12:35,12,14:18,790,-16.5,17.2,38.5,0.0,0.0,100,3,177.0,179.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-05 12:35:00,,,120.0,0,0.5870070414824966,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-06_MQ3456,2015-01-06,2,MQ,3456,N524MQ,ORD,41.9796,-87.90446,DSM,11:10,11,12:24,481,-15.4,13.8,27.4,0.0,0.0,84,3,53.0,59.0,1.0,0,late_aircraft,45.0,8.0,179.0,2015-01-06 11:10:00,14:18,2015-01-05,1355.0,0,0.7585123751178614,RED,cascade,Inbound aircraft 179 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_MQ3618,2015-01-06,2,MQ,3618,N524MQ,ORD,41.9796,-87.90446,LIT,15:10,15,16:56,888,-12.4,21.7,42.8,0.0,0.0,91,3,73.0,63.0,1.0,0,late_aircraft,41.0,22.0,59.0,2015-01-06 15:10:00,12:24,2015-01-06,240.0,0,0.8830916132470873,RED,cascade,Inbound aircraft 59 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_MQ3395,2015-01-07,3,MQ,3395,N524MQ,ORD,41.9796,-87.90446,MEM,08:40,8,10:21,790,-18.6,21.9,50.0,0.0,0.0,43,1,34.0,51.0,1.0,0,weather,0.0,34.0,0.0,2015-01-07 08:40:00,10:54,2015-01-07,0.0,1,0.6516968723971857,AMBER,weather,Moderate wind gusts (50 km/h),"Monitor weather, prepare for ground stop"
2015-01-07_MQ3118,2015-01-07,3,MQ,3118,N524MQ,ORD,41.9796,-87.90446,MDT,13:50,13,16:28,956,-18.4,25.2,52.2,0.0,0.0,25,1,49.0,45.0,1.0,0,weather,10.0,35.0,51.0,2015-01-07 13:50:00,10:21,2015-01-07,310.0,0,0.73910966848738,RED,cascade,Inbound aircraft 51 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_MQ3383,2015-01-07,3,MQ,3383,N524MQ,ORD,41.9796,-87.90446,XNA,19:35,19,21:14,840,-20.4,13.8,30.6,0.0,0.0,8,0,0.0,-2.0,0.0,0,none,,,45.0,2015-01-07 19:35:00,16:28,2015-01-07,345.0,0,0.7818714487204683,RED,cascade,Inbound aircraft 45 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_NK357,2015-01-06,2,NK,357,N524NK,ORD,41.9796,-87.90446,LAS,09:35,9,11:33,2437,-17.5,12.6,22.3,0.0,0.0,21,1,30.0,23.0,1.0,0,nas,0.0,0.0,0.0,2015-01-06 09:35:00,,,120.0,0,0.5685049381446529,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-09_NK731,2015-01-09,5,NK,731,N524NK,ORD,41.9796,-87.90446,LAX,07:25,7,10:02,2807,-15.8,17.9,39.6,0.0,0.0,73,2,-4.0,-9.0,0.0,0,none,,,23.0,2015-01-09 07:25:00,11:33,2015-01-06,4190.0,0,0.388800204739041,GREEN,cascade,Inbound aircraft slightly late (23 min),Consider aircraft swap or extend turnaround
2015-01-09_NK425,2015-01-09,5,NK,425,N524NK,ORD,41.9796,-87.90446,FLL,17:32,17,21:38,1902,-15.6,16.9,43.2,0.0,0.0,100,3,13.0,6.0,0.0,0,none,,,-9.0,2015-01-09 17:32:00,10:02,2015-01-09,607.0,0,0.5437334227982122,AMBER,weather,Moderate wind gusts (43 km/h),"Monitor weather, prepare for ground stop"
2015-01-11_NK219,2015-01-11,7,NK,219,N524NK,ORD,41.9796,-87.90446,ATL,10:44,10,13:34,975,-7.2,12.5,23.8,0.0,0.0,90,3,-7.0,-9.0,0.0,0,none,,,6.0,2015-01-11 10:44:00,21:38,2015-01-09,2472.0,0,0.0819628866074903,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_US1918,2015-01-10,6,US,1918,N524UW,DEN,39.85841,-104.667,CLT,12:15,12,17:20,2152,0.9,9.3,18.0,0.0,0.0,46,1,-5.0,-15.0,0.0,0,none,,,0.0,2015-01-10 12:15:00,,,120.0,0,0.2496665175852084,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_AS683,2015-01-05,1,AS,683,N525AS,DEN,39.85841,-104.667,SEA,06:00,6,08:10,1648,-17.6,5.4,13.7,0.0,0.0,100,3,35.0,57.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-05 06:00:00,,,120.0,0,0.363047723056067,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-06_AS679,2015-01-06,2,AS,679,N525AS,DEN,39.85841,-104.667,SEA,08:00,8,10:11,1648,-5.4,9.4,12.6,0.0,0.0,49,1,-3.0,-7.0,0.0,0,none,,,57.0,2015-01-06 08:00:00,08:10,2015-01-05,1560.0,0,0.1729226209072579,GREEN,cascade,Inbound aircraft 57 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_MQ3613,2015-01-09,5,MQ,3613,N525MQ,ORD,41.9796,-87.90446,ATL,10:00,10,12:49,975,-17.1,16.2,36.4,0.0,0.0,69,2,17.0,12.0,1.0,0,none,,,0.0,2015-01-09 10:00:00,,,120.0,0,0.4991077200823663,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_NK853,2015-01-05,1,NK,853,N525NK,ORD,41.9796,-87.90446,DEN,21:40,21,23:22,1429,-14.6,10.2,19.8,0.4,0.28,100,73,227.0,258.0,1.0,0,nas,0.0,0.0,0.0,2015-01-05 21:40:00,,,120.0,0,0.9690111378181456,RED,demand,High-demand travel day,Pre-position standby crew
2015-01-07_NK561,2015-01-07,3,NK,561,N525NK,DEN,39.85841,-104.667,LAS,11:30,11,12:25,1011,-11.0,3.6,13.3,0.0,0.0,100,3,42.0,26.0,1.0,0,nas,0.0,0.0,258.0,2015-01-07 11:30:00,23:22,2015-01-05,2270.0,0,0.7647987515613301,RED,cascade,Inbound aircraft 258 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_NK720,2015-01-07,3,NK,720,N525NK,DEN,39.85841,-104.667,DFW,20:55,20,23:43,1032,-8.8,10.2,9.0,0.0,0.0,6,0,86.0,85.0,1.0,0,nas,0.0,0.0,26.0,2015-01-07 20:55:00,12:25,2015-01-07,565.0,0,0.6040181672135093,AMBER,cascade,Inbound aircraft slightly late (26 min),Consider aircraft swap or extend turnaround
2015-01-08_NK719,2015-01-08,4,NK,719,N525NK,DEN,39.85841,-104.667,LAS,18:45,18,19:37,1011,1.1,13.7,14.4,0.0,0.0,2,0,0.0,-6.0,0.0,0,none,,,85.0,2015-01-08 18:45:00,23:43,2015-01-07,1310.0,0,0.4607575083583392,AMBER,cascade,Inbound aircraft 85 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_NK245,2015-01-09,5,NK,245,N525NK,ORD,41.9796,-87.90446,LAS,15:40,15,17:38,2437,-15.2,23.6,46.8,0.0,0.0,99,3,41.0,28.0,1.0,0,late_aircraft,28.0,0.0,-6.0,2015-01-09 15:40:00,19:37,2015-01-08,1255.0,0,0.5772979475120701,AMBER,weather,Moderate wind gusts (46 km/h),"Monitor weather, prepare for ground stop"
2015-01-10_NK624,2015-01-10,6,NK,624,N525NK,DEN,39.85841,-104.667,ORD,06:00,6,09:26,1429,-9.3,9.7,19.1,0.0,0.0,99,3,-3.0,32.0,0.0,0,nas,0.0,0.0,28.0,2015-01-10 06:00:00,17:38,2015-01-09,860.0,0,0.1245964616336907,GREEN,cascade,Inbound aircraft slightly late (28 min),Consider aircraft swap or extend turnaround
2015-01-10_NK927,2015-01-10,6,NK,927,N525NK,ORD,41.9796,-87.90446,MCO,10:06,10,13:43,1617,-19.1,15.6,27.0,0.0,0.0,0,0,69.0,63.0,1.0,0,carrier,0.0,0.0,32.0,2015-01-10 10:06:00,09:26,2015-01-10,246.0,0,0.542132652982061,AMBER,cascade,Inbound aircraft 32 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_AS677,2015-01-08,4,AS,677,N526AS,DEN,39.85841,-104.667,SEA,12:00,12,13:54,1648,2.4,7.4,14.8,0.0,0.0,0,0,0.0,-5.0,0.0,0,none,,,0.0,2015-01-08 12:00:00,,,120.0,0,0.2950201241518994,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_MQ3388,2015-01-05,1,MQ,3388,N526MQ,ORD,41.9796,-87.90446,JAX,08:30,8,11:43,1390,-19.5,12.1,25.6,0.0,0.0,3,0,44.0,87.0,1.0,0,weather,0.0,44.0,0.0,2015-01-05 08:30:00,10:58,2015-01-05,15.0,1,0.6958485572678008,AMBER,turnaround,Tight turnaround (15 min),Add ground time buffer or expedite handling
2015-01-05_MQ3028,2015-01-05,1,MQ,3028,N526MQ,ORD,41.9796,-87.90446,ROC,15:10,15,17:43,850,-15.6,15.3,34.2,0.0,0.0,100,3,160.0,145.0,1.0,0,late_aircraft,98.0,0.0,87.0,2015-01-05 15:10:00,11:43,2015-01-05,400.0,0,0.8676862350306034,RED,cascade,Inbound aircraft 87 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_MQ3339,2015-01-06,2,MQ,3339,N526MQ,ORD,41.9796,-87.90446,SYR,13:25,13,16:03,977,-13.4,19.9,33.1,0.0,0.0,90,3,26.0,44.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-06 13:25:00,22:48,2015-01-05,1005.0,0,0.618415689251041,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_MQ2997,2015-01-06,2,MQ,2997,N526MQ,ORD,41.9796,-87.90446,BNA,19:05,19,20:32,658,-14.3,19.0,44.3,0.0,0.0,98,3,105.0,98.0,1.0,0,carrier,0.0,0.0,44.0,2015-01-06 19:05:00,16:03,2015-01-06,340.0,0,0.8342091474086161,RED,cascade,Inbound aircraft 44 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_MQ3613,2015-01-07,3,MQ,3613,N526MQ,ORD,41.9796,-87.90446,ATL,10:00,10,12:49,975,-19.3,22.5,51.8,0.0,0.0,40,1,48.0,43.0,1.0,0,weather,0.0,43.0,98.0,2015-01-07 10:00:00,20:32,2015-01-06,895.0,0,0.7140408527618749,RED,cascade,Inbound aircraft 98 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_NK219,2015-01-06,2,NK,219,N526NK,ORD,41.9796,-87.90446,ATL,10:44,10,13:34,975,-16.6,12.7,24.5,0.0,0.0,12,0,28.0,27.0,1.0,0,nas,0.0,0.0,0.0,2015-01-06 10:44:00,,,120.0,0,0.6632532896379714,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_NK409,2015-01-07,3,NK,409,N526NK,ORD,41.9796,-87.90446,FLL,05:30,5,09:38,1902,-16.8,24.4,50.0,0.0,0.0,39,1,8.0,-9.0,0.0,0,none,,,27.0,2015-01-07 05:30:00,13:34,2015-01-06,1126.0,0,0.2760863758256554,GREEN,cascade,Inbound aircraft slightly late (27 min),Consider aircraft swap or extend turnaround
2015-01-09_NK561,2015-01-09,5,NK,561,N526NK,DEN,39.85841,-104.667,LAS,11:30,11,12:25,1011,-10.9,2.5,8.3,0.0,0.0,7,0,-6.0,-19.0,0.0,0,none,,,-9.0,2015-01-09 11:30:00,09:38,2015-01-07,3240.0,0,0.4467913630714371,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-09_NK720,2015-01-09,5,NK,720,N526NK,DEN,39.85841,-104.667,DFW,20:55,20,23:43,1032,-10.7,10.1,10.4,0.0,0.0,9,0,-5.0,-9.0,0.0,0,none,,,-19.0,2015-01-09 20:55:00,12:25,2015-01-09,565.0,0,0.4461340314951807,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-10_NK893,2015-01-10,6,NK,893,N526NK,ORD,41.9796,-87.90446,DFW,09:15,9,11:46,1291,-20.6,15.3,26.6,0.0,0.0,0,0,30.0,22.0,1.0,0,carrier,0.0,0.0,-9.0,2015-01-10 09:15:00,23:43,2015-01-09,740.0,0,0.5065227927679187,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_NK719,2015-01-10,6,NK,719,N526NK,DEN,39.85841,-104.667,LAS,18:45,18,19:37,1011,2.1,10.3,15.1,0.0,0.0,53,2,-2.0,-8.0,0.0,0,none,,,22.0,2015-01-10 18:45:00,11:46,2015-01-10,570.0,0,0.2121095960872202,GREEN,cascade,Inbound aircraft slightly late (22 min),Consider aircraft swap or extend turnaround
2015-01-11_NK245,2015-01-11,7,NK,245,N526NK,ORD,41.9796,-87.90446,LAS,15:40,15,17:38,2437,-0.8,10.9,22.0,0.0,0.0,100,3,-9.0,-6.0,0.0,0,none,,,-8.0,2015-01-11 15:40:00,19:37,2015-01-10,1255.0,0,0.2320661594282875,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_UA640,2015-01-06,2,UA,640,N526UA,ORD,41.9796,-87.90446,BOS,10:17,10,13:25,1395,-16.6,12.7,24.5,0.0,0.0,12,0,0.0,10.0,0.0,0,none,,,0.0,2015-01-06 10:17:00,,,120.0,0,0.6441104806210052,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_UA765,2015-01-06,2,UA,765,N526UA,DEN,39.85841,-104.667,LAX,19:05,19,20:37,1387,1.4,5.1,6.8,0.0,0.0,99,3,99.0,76.0,1.0,0,late_aircraft,61.0,0.0,10.0,2015-01-06 19:05:00,13:25,2015-01-06,528.0,0,0.5473562796522229,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-07_UA830,2015-01-07,3,UA,830,N526UA,DEN,39.85841,-104.667,ORD,15:20,15,18:46,1429,-6.6,13.5,21.2,0.0,0.0,82,3,34.0,42.0,1.0,0,carrier,6.0,0.0,76.0,2015-01-07 15:20:00,20:37,2015-01-06,1215.0,0,0.7434990759039103,RED,cascade,Inbound aircraft 76 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_UA761,2015-01-08,4,UA,761,N526UA,ORD,41.9796,-87.90446,SFO,07:01,7,09:45,2971,-24.4,16.9,35.3,0.0,0.0,100,3,13.0,-2.0,0.0,0,none,,,42.0,2015-01-08 07:01:00,18:46,2015-01-07,941.0,0,0.4575268252860085,AMBER,cascade,Inbound aircraft 42 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_UA685,2015-01-08,4,UA,685,N526UA,ORD,41.9796,-87.90446,SFO,18:03,18,20:44,2971,-11.2,28.8,60.1,0.2,0.14,99,71,245.0,275.0,1.0,0,weather,78.0,167.0,-2.0,2015-01-08 18:03:00,09:45,2015-01-08,662.0,0,0.957136949868475,RED,weather,Moderate wind gusts (60 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_UA652,2015-01-09,5,UA,652,N526UA,DEN,39.85841,-104.667,IAD,12:45,12,17:59,2337,-8.9,1.1,9.0,0.0,0.0,79,2,63.0,43.0,1.0,0,late_aircraft,36.0,0.0,275.0,2015-01-09 12:45:00,20:44,2015-01-08,1122.0,0,0.4510647828780009,AMBER,cascade,Inbound aircraft 275 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_UA681,2015-01-10,6,UA,681,N526UA,ORD,41.9796,-87.90446,SFO,15:22,15,18:04,2971,-9.5,17.8,35.3,0.0,0.0,93,3,50.0,33.0,1.0,0,carrier,0.0,0.0,43.0,2015-01-10 15:22:00,17:59,2015-01-09,1597.0,0,0.6391796897794856,AMBER,cascade,Inbound aircraft 43 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_AS675,2015-01-06,2,AS,675,N527AS,ORD,41.9796,-87.90446,PDX,17:30,17,20:20,2799,-13.5,19.8,42.1,0.0,0.0,90,3,0.0,18.0,0.0,0,nas,0.0,0.0,0.0,2015-01-06 17:30:00,,,120.0,0,0.5731286342529088,AMBER,weather,Moderate wind gusts (42 km/h),"Monitor weather, prepare for ground stop"
2015-01-10_AS675,2015-01-10,6,AS,675,N527AS,ORD,41.9796,-87.90446,PDX,17:30,17,20:20,2799,-8.4,16.2,32.4,0.0,0.0,100,3,-6.0,7.0,0.0,0,none,,,18.0,2015-01-10 17:30:00,20:20,2015-01-06,5760.0,0,0.6618443508745666,AMBER,cascade,Inbound aircraft slightly late (18 min),Consider aircraft swap or extend turnaround
2015-01-05_B61563,2015-01-05,1,B6,1563,N527JB,ORD,41.9796,-87.90446,SJU,11:31,11,18:06,3335,-17.4,16.8,32.4,0.0,0.0,40,1,-3.0,-19.0,0.0,0,none,,,0.0,2015-01-05 11:31:00,,,120.0,0,0.5484942116597616,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-10_MQ3638,2015-01-10,6,MQ,3638,N527MQ,ORD,41.9796,-87.90446,COU,10:50,10,12:08,507,-19.1,15.6,27.0,0.0,0.0,0,0,57.0,50.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-10 10:50:00,23:59,2015-01-08,2220.0,0,0.5146149215755949,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_MQ3413,2015-01-10,6,MQ,3413,N527MQ,ORD,41.9796,-87.90446,DTW,15:10,15,17:26,378,-9.5,17.8,35.3,0.0,0.0,93,3,63.0,56.0,1.0,0,weather,8.0,48.0,50.0,2015-01-10 15:10:00,12:08,2015-01-10,260.0,0,0.7367201631506731,RED,cascade,Inbound aircraft 50 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_MQ3107,2015-01-10,6,MQ,3107,N527MQ,ORD,41.9796,-87.90446,GRR,19:10,19,20:58,220,-7.6,19.2,34.6,0.0,0.0,98,3,80.0,87.0,1.0,0,late_aircraft,56.0,24.0,56.0,2015-01-10 19:10:00,17:26,2015-01-10,240.0,0,0.7508683407417898,RED,cascade,Inbound aircraft 56 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_MQ3352,2015-01-11,7,MQ,3352,N527MQ,ORD,41.9796,-87.90446,XNA,07:55,7,09:37,840,-8.7,12.6,25.9,0.0,0.0,37,1,12.0,17.0,0.0,0,carrier,0.0,0.0,87.0,2015-01-11 07:55:00,20:58,2015-01-10,765.0,0,0.1375449494356791,GREEN,cascade,Inbound aircraft 87 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_MQ3669,2015-01-11,7,MQ,3669,N527MQ,ORD,41.9796,-87.90446,BNA,12:49,12,14:14,658,-3.5,12.0,25.6,0.0,0.0,86,3,8.0,-1.0,0.0,0,none,,,17.0,2015-01-11 12:49:00,09:37,2015-01-11,294.0,0,0.1424827838162146,GREEN,cascade,Inbound aircraft slightly late (17 min),Consider aircraft swap or extend turnaround
2015-01-11_MQ2951,2015-01-11,7,MQ,2951,N527MQ,ORD,41.9796,-87.90446,DSM,17:45,17,19:00,481,-1.2,6.4,19.4,0.0,0.0,100,3,15.0,37.0,1.0,0,nas,0.0,15.0,-1.0,2015-01-11 17:45:00,14:14,2015-01-11,296.0,0,0.5917322801327248,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-11_MQ3174,2015-01-11,7,MQ,3174,N527MQ,ORD,41.9796,-87.90446,LIT,21:55,21,23:39,888,-2.6,8.8,16.2,0.3,0.21,100,73,91.0,134.0,1.0,0,weather,25.0,66.0,37.0,2015-01-11 21:55:00,19:00,2015-01-11,250.0,0,0.93509160126053,RED,cascade,Inbound aircraft 37 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_NK853,2015-01-06,2,NK,853,N527NK,ORD,41.9796,-87.90446,DEN,21:40,21,23:22,1429,-14.5,20.2,43.6,0.0,0.0,99,3,18.0,34.0,1.0,0,nas,0.0,0.0,0.0,2015-01-06 21:40:00,,,120.0,0,0.6741163098070707,AMBER,weather,Moderate wind gusts (43 km/h),"Monitor weather, prepare for ground stop"
2015-01-08_NK219,2015-01-08,4,NK,219,N527NK,ORD,41.9796,-87.90446,ATL,10:44,10,13:34,975,-21.4,19.0,36.4,0.0,0.0,100,3,24.0,10.0,1.0,0,none,,,34.0,2015-01-08 10:44:00,23:22,2015-01-06,2224.0,0,0.6222202028307627,AMBER,cascade,Inbound aircraft 34 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_NK409,2015-01-09,5,NK,409,N527NK,ORD,41.9796,-87.90446,FLL,05:30,5,09:38,1902,-14.5,18.9,40.7,0.0,0.0,34,1,-4.0,-1.0,0.0,0,none,,,10.0,2015-01-09 05:30:00,13:34,2015-01-08,1126.0,0,0.1725719802072468,GREEN,weather,Moderate wind gusts (40 km/h),"Monitor weather, prepare for ground stop"
2015-01-10_NK219,2015-01-10,6,NK,219,N527NK,ORD,41.9796,-87.90446,ATL,10:44,10,13:34,975,-19.1,15.6,27.0,0.0,0.0,0,0,37.0,28.0,1.0,0,carrier,0.0,0.0,-1.0,2015-01-10 10:44:00,09:38,2015-01-09,1754.0,0,0.5200841903276724,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_MQ3094,2015-01-07,3,MQ,3094,N528MQ,ORD,41.9796,-87.90446,ELP,10:15,10,12:28,1989,-19.3,22.5,51.8,0.0,0.0,40,1,22.0,11.0,1.0,0,none,,,0.0,2015-01-07 10:15:00,19:00,2015-01-06,990.0,0,0.5430709842128583,AMBER,weather,Moderate wind gusts (51 km/h),"Monitor weather, prepare for ground stop"
2015-01-07_MQ3160,2015-01-07,3,MQ,3160,N528MQ,ORD,41.9796,-87.90446,CMH,17:25,17,19:38,476,-18.9,15.8,42.1,0.0,0.0,19,0,66.0,60.0,1.0,0,weather,12.0,48.0,11.0,2015-01-07 17:25:00,12:28,2015-01-07,430.0,0,0.608636775429683,AMBER,weather,Moderate wind gusts (42 km/h),"Monitor weather, prepare for ground stop"
2015-01-07_MQ3019,2015-01-07,3,MQ,3019,N528MQ,ORD,41.9796,-87.90446,OKC,21:50,21,23:59,1115,-21.4,14.4,26.6,0.0,0.0,5,0,120.0,99.0,1.0,0,late_aircraft,55.0,44.0,60.0,2015-01-07 21:50:00,19:38,2015-01-07,265.0,0,0.8891092568094026,RED,cascade,Inbound aircraft 60 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_MQ3220,2015-01-08,4,MQ,3220,N528MQ,ORD,41.9796,-87.90446,BWI,09:15,9,12:02,1001,-22.9,18.3,34.6,0.0,0.0,100,3,120.0,112.0,1.0,0,late_aircraft,83.0,29.0,99.0,2015-01-08 09:15:00,23:59,2015-01-07,685.0,0,0.699042682544714,AMBER,cascade,Inbound aircraft 99 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_MQ2997,2015-01-09,5,MQ,2997,N528MQ,ORD,41.9796,-87.90446,BNA,19:05,19,20:32,658,-17.4,18.0,36.7,0.0,0.0,2,0,168.0,175.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-09 19:05:00,00:24,2015-01-08,1250.0,0,0.7414920850756692,RED,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-06_NK720,2015-01-06,2,NK,720,N528NK,DEN,39.85841,-104.667,DFW,20:55,20,23:43,1032,0.7,4.4,9.0,0.0,0.0,97,3,-4.0,-5.0,0.0,0,none,,,0.0,2015-01-06 20:55:00,,,120.0,0,0.5255272582827792,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-09_NK295,2015-01-09,5,NK,295,N528NK,ORD,41.9796,-87.90446,IAH,20:20,20,23:07,1489,-18.0,19.6,37.8,0.0,0.0,2,0,57.0,43.0,1.0,0,late_aircraft,23.0,0.0,-5.0,2015-01-09 20:20:00,23:43,2015-01-06,4285.0,0,0.7408406993777595,RED,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-06_UA403,2015-01-06,2,UA,403,N528UA,DEN,39.85841,-104.667,SNA,11:21,11,12:45,1362,-1.3,7.2,19.1,0.0,0.0,0,0,61.0,42.0,1.0,0,late_aircraft,42.0,0.0,0.0,2015-01-06 11:21:00,,,120.0,0,0.494348165991223,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_UA776,2015-01-08,4,UA,776,N528UA,ORD,41.9796,-87.90446,MCO,11:09,11,14:52,1617,-19.4,21.6,40.7,0.0,0.0,100,3,16.0,10.0,1.0,0,none,,,42.0,2015-01-08 11:09:00,12:45,2015-01-06,2868.0,0,0.7870044887187961,RED,cascade,Inbound aircraft 42 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_UA765,2015-01-08,4,UA,765,N528UA,DEN,39.85841,-104.667,LAX,19:05,19,20:37,1387,-1.1,10.2,25.6,0.0,0.0,9,0,24.0,3.0,1.0,0,none,,,10.0,2015-01-08 19:05:00,14:52,2015-01-08,476.0,0,0.4753041540286303,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
